S229,A,64.7034929550375
S361,C,57.703571680274656
S108,B,45.90878996641021
S340,B,38.621935056548196
S131,B,30.873910293239962
S282,A,30.599908192594633
S275,A,29.96364838249314
S329,A,29.593294528948018
S151,C,28.460176724703864
S308,B,28.164488260252398
S330,B,27.683254437200073
S268,C,23.761958156717263
S306,C,22.40717676896384
S356,C,22.35039168908803
S194,C,18.45483506334964
S352,A,16.67469495429448
S143,A,14.982556916596646
S395,A,14.804076903269472
S140,B,13.349630841815811
S201,A,12.010968051757152
S139,B,10.836088738725586
S247,C,10.426567698792056
S031,B,9.584623123487523
S307,A,8.904047431467664
S284,C,8.349501930847579
S348,A,8.072587556815613
S037,C,8.058312473881157
S365,C,7.8713925718236695
S126,C,7.4797814233639235
S040,B,6.7323271440892025
S367,B,5.8993554192780095
S364,B,5.810657718848367
S346,B,5.3069501030333095
S273,A,4.404316702128591
S055,B,4.307656462766319
S294,C,3.552362774300395
S080,C,3.5476856514289166
S338,B,3.4577586773079485
S210,C,3.318953969397711
S086,C,3.293593202941645
S374,C,3.145850843433783
S154,A,2.9864981822029812
S244,C,2.9602223740726226
S218,C,2.9584591428301086
S005,A,2.5494158600754204
S292,A,2.4701583738194395
S003,C,2.4065391875489093
S074,C,2.3658067084553607
S114,A,2.130449059764136
S078,A,2.0870803121562163
S208,A,1.7823589678087408
S189,A,1.7574150225835292
S007,A,1.7074223649041822
S291,A,1.6510880266411843
S266,A,1.4816275916991841
S123,A,1.3824416796327406
S023,C,0.40196341384513545
S314,C,0.36588765066070694
S150,A,0.3658167256454711
S129,C,0.35414538337270085
S054,B,0.16508906523712827
S324,B,0.16431580572212018
S141,B,0.16244295803247347
S392,B,0.15820715497344903
S310,B,0.15417354871834454
S092,B,0.15380367839018708
S256,B,0.1537659042281735
S202,B,0.15370609452041567
S216,B,0.15099697449013422
S088,B,0.15086612756207632
S258,B,0.1494959682909105
S098,B,0.14949082236166397
S174,B,0.14759193395274148
S169,B,0.14523083259461994
S175,B,0.14522555522802055
S360,B,0.14255758966676385
S197,B,0.1417686592122999
S221,A,0.14110010386761387
S172,B,0.1370072855305365
S138,B,0.13581054853931596
S376,B,0.13563927983663635
S064,A,0.13250322300028186
S318,A,0.13236694404782226
S191,B,0.12953699929214163
S332,A,0.128877975324678
S115,A,0.1284691463511121
S157,A,0.1276303961535577
S075,A,0.12705304056509215
S239,C,0.12680026401049826
S066,A,0.12664363520556876
S152,A,0.1263079148567263
S237,A,0.12531626967631077
S263,C,0.12289136290615021
S146,B,0.12252596599222702
S110,C,0.11553355830103258
S313,C,0.11520254724463495
S113,C,0.1150051456905605
S076,C,0.11195836694448028
S025,C,0.11126914058135262
S186,C,0.11062595857336338
S342,C,0.1073392707928603
S333,B,0.10701086003297257
S253,C,0.0982271135678613
S178,A,0.09603540892879553
S039,C,0.09546650010123132
S149,C,0.09462202210382005
S271,C,0.09146828432021312
S142,B,0.09099699001042362
S002,A,0.09076976002007858
S245,C,0.08873438540767119
