S108,B,0.7562755939749921
S340,B,0.6965364857219257
S131,B,0.5566371562304678
S308,B,0.5051658765504377
S330,B,0.48619869110375574
S031,B,0.16953962938621353
S040,B,0.11623204432330471
S367,B,0.10221371518690842
S364,B,0.09867102798806733
S346,B,0.09144022443596396
S140,B,0.08401463992894315
S139,B,0.07816044129609775
S055,B,0.06305342144518719
S338,B,0.04994895090974843
S054,B,0.0015627984845210435
S256,B,0.0014587478756576623
S392,B,0.0014532816517308287
S258,B,0.0014415756427580398
S324,B,0.0014128458060053526
S088,B,0.0013928788460073206
S216,B,0.0013809107870010125
S360,B,0.0013740295090056622
S141,B,0.0013683707639205397
S310,B,0.0013158602654086923
S092,B,0.0012838975100717767
S202,B,0.0012828018272546405
S138,B,0.0012665035973000495
S169,B,0.0011620757470538134
S098,B,0.001118385245940338
S174,B,0.0011163464438041816
S175,B,0.0011001435679469237
S191,B,0.0010973352022270741
S376,B,0.00109451786367783
S197,B,0.0010537895812625518
S172,B,0.0010465472081835473
S146,B,0.0010045624475428277
S235,B,0.0007835382583410078
S153,B,0.0007618826756092931
S069,B,0.0007084151284025378
S142,B,0.0006485149917601397
S077,B,0.0006243335748876445
S010,B,0.0006062844232414925
S147,B,0.0006050609240382521
S105,B,0.000567455119519667
S112,B,0.000547504764874589
S386,B,0.0005358817054814404
S375,B,0.000528612802235757
S036,B,0.0005068946817482242
S333,B,0.0004926153526732682
S024,B,0.0004916744656850519
S199,B,0.00048545390397028724
S193,B,0.00047843282785457356
S019,B,0.0004347513207954752
S232,B,0.0004209207146793314
S260,B,0.0004177506698572749
S233,B,0.0004004777515269127
S280,B,0.0003408782752047802
S224,B,0.00031366838059092414
S322,B,0.0003041634221221532
S261,B,0.00029283414258114503
S249,B,0.0002911395026398785
S388,B,0.00028275837786463973
S316,B,0.0002824001704649629
S259,B,0.0002799868280384785
S401,B,0.0002793874018502141
S248,B,0.000276166400921962
S029,B,0.00027141563520171545
S303,B,0.0002710947907342345
S390,B,0.00026760785218622285
S353,B,0.0002612818397854882
S079,B,0.0002594436571859709
S319,B,0.0002547615993428974
S048,B,0.00025271619331022834
S004,B,0.00024320617695269568
S050,B,0.00024049139192896724
S287,B,0.00024043278840394188
S118,B,0.00023861629054904162
S018,B,0.0002386023836844842
S298,B,0.00023837495336197714
S389,B,0.0002371774493858605
S311,B,0.00023686025313171603
S399,B,0.00023661074313351298
S200,B,0.00023517935109611504
S397,B,0.00023071177641371824
S240,B,0.0002292264191682703
S047,B,0.0002291960162098041
S117,B,0.00022601794378499003
S276,B,0.00022318942929762568
S180,B,0.00022139224332537333
S190,B,0.00022090026920544242
S286,B,0.00022023476182938195
S134,B,0.0002048266869477426
S214,B,0.00019971432762507134
S188,B,0.00019942924785188866
S125,B,0.00019606862566737355
S385,B,0.0001957739425362346
S366,B,0.00019524597692602207
S264,B,0.00019377074141120018
S371,B,0.00019215593330692554
S378,B,0.00019186033253787993
S335,B,0.00019165841732304256
S344,B,0.0001911059636864559
S176,B,0.0001890940530251994
S400,B,0.0001865080055116675
S057,B,0.00017197119626487353
S230,B,0.0001709210698296092
S215,B,0.0001645464142258016
S081,B,0.00016273569774487515
S393,B,0.00015909887798036464
S001,B,0.00015769099267058442
S327,B,0.0001551069475123863
S272,B,0.0001477972948137604
S222,B,0.0001467088302330545
S137,B,0.00014442919774021787
S402,B,0.00013927265341403782
S124,B,0.0001335422027684842
S095,B,0.00012948578962932833
S009,B,0.00012717742409382163
S120,B,0.00012675854713921965
S111,B,0.00012303217282146753
S166,B,0.00012095269226977639
S058,B,0.00012069589683853754
S358,B,0.00011859587810316894
S225,B,0.00011841551405275624
S315,B,0.00011806343717412814
S045,B,0.00011763100993075279
S387,B,0.00011545743696868918
S179,B,0.00011028300443772951
S073,B,0.00010653453137025159
S238,B,0.00010038887389481751
S168,B,9.761069415415787e-05
S321,B,8.927036196722962e-05
S328,B,8.656731496397241e-05
S028,B,3.232633525574896e-05
