S108,B,45.90878996641021
S340,B,38.621935056548196
S131,B,30.873910293239962
S308,B,28.164488260252398
S330,B,27.683254437200073
S140,B,13.349630841815811
S139,B,10.836088738725586
S031,B,9.584623123487523
S040,B,6.7323271440892025
S367,B,5.8993554192780095
S364,B,5.810657718848367
S346,B,5.3069501030333095
S055,B,4.307656462766319
S338,B,3.4577586773079485
S054,B,0.16508906523712827
S324,B,0.16431580572212018
S141,B,0.16244295803247347
S392,B,0.15820715497344903
S310,B,0.15417354871834454
S092,B,0.15380367839018708
S256,B,0.1537659042281735
S202,B,0.15370609452041567
S216,B,0.15099697449013422
S088,B,0.15086612756207632
S258,B,0.1494959682909105
S098,B,0.14949082236166397
S174,B,0.14759193395274148
S169,B,0.14523083259461994
S175,B,0.14522555522802055
S360,B,0.14255758966676385
S197,B,0.1417686592122999
S172,B,0.1370072855305365
S138,B,0.13581054853931596
S376,B,0.13563927983663635
S191,B,0.12953699929214163
S146,B,0.12252596599222702
S333,B,0.10701086003297257
S142,B,0.09099699001042362
S193,B,0.08762967666921112
S036,B,0.08749421752283772
S077,B,0.08400547979892559
S235,B,0.083006832145228
S153,B,0.08016186556858747
S069,B,0.07705024436799497
S386,B,0.07488715512568893
S105,B,0.06944874861533075
S112,B,0.06803437136056323
S321,B,0.06683452907430412
S260,B,0.06553906109615298
S024,B,0.06543725957147688
S233,B,0.05726991615944127
S147,B,0.05680462454996249
S199,B,0.05476268263777187
S010,B,0.05420716890006186
S286,B,0.0524866340249439
S232,B,0.05094228345083119
S050,B,0.04997938171828933
S240,B,0.049363906427669746
S375,B,0.04749938448768143
S316,B,0.04724332407687672
S019,B,0.04545652492022508
S353,B,0.04482244738017334
S389,B,0.04444905537215533
S287,B,0.04294612581606291
S048,B,0.04246200103454156
S259,B,0.042387728058180384
S280,B,0.04202774800864808
S224,B,0.0405514693466643
S230,B,0.040073807281233706
S079,B,0.03956916768437636
S249,B,0.03870272893056761
S322,B,0.037979222813708975
S018,B,0.03748613280560015
S401,B,0.03733776353899737
S261,B,0.03698341496118442
S311,B,0.03675698578929999
S200,B,0.03659277431357512
S248,B,0.03621720643943323
S399,B,0.036202621738205334
S388,B,0.03599872954715783
S118,B,0.03591334289197684
S319,B,0.03507869549862514
S188,B,0.03323815057649223
S047,B,0.032839464222179815
S298,B,0.03185106524639069
S134,B,0.031793439565110077
S328,B,0.03166398737471099
S057,B,0.03155857007804736
S081,B,0.031236000575754035
S400,B,0.030692258580284036
S385,B,0.030463816570086254
S125,B,0.03033617245452386
S276,B,0.030030317747855712
S390,B,0.0287930654516934
S004,B,0.0287683207878433
S378,B,0.0283644532204762
S029,B,0.028132250638483274
S303,B,0.027841242659491627
S335,B,0.02769200140126031
S117,B,0.026181014236474405
S371,B,0.025456621773068015
S315,B,0.025373398952858315
S001,B,0.024727036146636877
S238,B,0.023569167013745892
S124,B,0.023272190122677623
S272,B,0.023187132835039995
S190,B,0.022922633354932345
S180,B,0.022434049204601944
S120,B,0.022151810547058958
S073,B,0.021409310357157808
S397,B,0.021368170513065925
S366,B,0.021366093580754694
S215,B,0.021116216424236074
S222,B,0.020434177937445286
S225,B,0.020422516583648128
S344,B,0.020126666022709464
S166,B,0.019892122055172903
S327,B,0.01944019394986252
S111,B,0.019287516575103112
S387,B,0.01815008690723727
S358,B,0.01781265783224987
S058,B,0.01731207907980008
S179,B,0.01698221925611441
S168,B,0.016519208381112163
S176,B,0.01601935884301759
S214,B,0.01593978336500317
S095,B,0.014990771968381124
S264,B,0.014148192572914924
S045,B,0.013979070593281333
S402,B,0.013319845440910671
S137,B,0.013249706583565083
S028,B,0.013020579119897556
S009,B,0.01202850529171829
S393,B,0.0118868727737128
