S361,C,221.4447679329218
S229,A,210.97975027675054
S108,B,181.5061425539981
S340,B,167.1687565732622
S131,B,133.5929174953123
S308,B,121.23981037210504
S330,B,116.68768586490138
S151,C,109.28549182295139
S282,A,103.59534242314652
S275,A,102.74492028091122
S329,A,101.09115759347155
S268,C,95.10106041984675
S306,C,90.5099034249091
S356,C,90.3149375670004
S194,C,73.65084682546302
S352,A,59.125789956844685
S143,A,52.596930583355366
S247,C,41.228440818596674
S031,B,40.689511052691245
S284,C,33.53569088422802
S365,C,30.81708170961106
S395,A,29.757062616599914
S040,B,27.89569063759313
S037,C,25.807589346016098
S367,B,24.53129164485802
S364,B,23.68104671713616
S346,B,21.94565386463135
S348,A,21.077257183508806
S140,B,20.163513582946354
S201,A,19.864999468678107
S139,B,18.758505911063462
S126,C,18.140552325356516
S307,A,15.70741057301188
S055,B,15.132821146844927
S086,C,14.438920762479402
S080,C,14.177557367443944
S294,C,13.548300120877546
S338,B,11.987748218339624
S218,C,11.41306225715061
S244,C,11.113993933672054
S210,C,10.401076420077572
S074,C,9.792392160454813
S003,C,8.71406519395585
S114,A,8.199729768309224
S273,A,6.964769146905636
S292,A,6.114237780416064
S291,A,6.00606405575329
S374,C,5.905902282350783
S208,A,5.489916072487284
S189,A,5.196774034935071
S078,A,5.132542202092118
S005,A,4.457710430658455
S007,A,4.434236951126413
S154,A,4.375248726689769
S266,A,4.1167562406127844
S123,A,3.921126419453875
S023,C,1.3224946162235331
S129,C,1.144761508806785
S314,C,1.0846311156390929
S150,A,1.0765718301564902
S054,B,0.37507163628505047
S256,B,0.350099490157839
S392,B,0.34878759641539886
S258,B,0.34597815426192957
S324,B,0.3390829934412846
S088,B,0.33429092304175695
S216,B,0.331418588880243
S360,B,0.3297670821613589
S141,B,0.32840898334092955
S310,B,0.3158064636980861
S092,B,0.3081354024172264
S202,B,0.30787243854111374
S138,B,0.3039608633520119
S263,C,0.28921977611508587
S239,C,0.27998493896703436
S169,B,0.2788981792929152
S039,C,0.27516331200339433
S110,C,0.27456021216252424
S173,C,0.26849246466922294
S098,B,0.2684124590256811
S174,B,0.2679231465130036
S175,B,0.2640344563072617
S191,B,0.2633604485344978
S376,B,0.2626842872826792
S197,B,0.25290949950301245
S172,B,0.25117132996405134
S186,C,0.24215429294121948
S332,A,0.24181939832841412
