S361,C,57.703571680274656
S151,C,28.460176724703864
S268,C,23.761958156717263
S306,C,22.40717676896384
S356,C,22.35039168908803
S194,C,18.45483506334964
S247,C,10.426567698792056
S284,C,8.349501930847579
S037,C,8.058312473881157
S365,C,7.8713925718236695
S126,C,7.4797814233639235
S294,C,3.552362774300395
S080,C,3.5476856514289166
S210,C,3.318953969397711
S086,C,3.293593202941645
S374,C,3.145850843433783
S244,C,2.9602223740726226
S218,C,2.9584591428301086
S003,C,2.4065391875489093
S074,C,2.3658067084553607
S023,C,0.40196341384513545
S314,C,0.36588765066070694
S129,C,0.35414538337270085
S239,C,0.12680026401049826
S263,C,0.12289136290615021
S110,C,0.11553355830103258
S313,C,0.11520254724463495
S113,C,0.1150051456905605
S076,C,0.11195836694448028
S025,C,0.11126914058135262
S186,C,0.11062595857336338
S342,C,0.1073392707928603
S253,C,0.0982271135678613
S039,C,0.09546650010123132
S149,C,0.09462202210382005
S271,C,0.09146828432021312
S245,C,0.08873438540767119
S173,C,0.08252553798459537
S213,C,0.0805842993195014
S228,C,0.07262384236575822
S067,C,0.07096145183095152
S135,C,0.0685302846017218
S379,C,0.06825399760736346
S357,C,0.06302080554003661
S182,C,0.06129516401576751
S090,C,0.05867909603720575
S383,C,0.053510032536006266
S334,C,0.04633592234750991
S369,C,0.04528097997990973
S207,C,0.04392163069326059
S384,C,0.0405299530946648
S060,C,0.04042681164363922
S301,C,0.03818453862453042
S362,C,0.036967110205689095
S359,C,0.03606078686483696
S133,C,0.035191356739654255
S011,C,0.03451116545586039
S061,C,0.034052233327834705
S279,C,0.033470728967986106
S270,C,0.030457932474068562
S347,C,0.0303269544563689
S325,C,0.029498903266835297
S380,C,0.029359693295443783
S084,C,0.029015166241761224
S171,C,0.027533899632488347
S032,C,0.026712240594183593
S107,C,0.026569582063462573
S377,C,0.0263919891056964
S220,C,0.02637162721027014
S326,C,0.026093378208316132
S041,C,0.024533067897232343
S070,C,0.02401199804105525
S164,C,0.02357636172981409
S345,C,0.023458768742837383
S391,C,0.022759440170815624
S013,C,0.022698973729658425
S368,C,0.022648299798426582
S349,C,0.02141645068339866
S267,C,0.021228483701635537
S351,C,0.02075748253850253
S331,C,0.020739817129945597
S246,C,0.019487362488922525
S177,C,0.01892978811733878
S020,C,0.01888862681129568
S094,C,0.01697398783930125
S252,C,0.01665218694470061
S136,C,0.0165169824949228
S085,C,0.01632125381393799
S008,C,0.01611311697181631
S355,C,0.01539283479061372
S068,C,0.015375686927244425
S033,C,0.015153005455965516
S206,C,0.014908282556616399
S320,C,0.014058277498481266
S339,C,0.013255094561246723
S398,C,0.012862714595083948
S160,C,0.01270899411510557
S305,C,0.01202726640903207
S236,C,0.01201830574578217
S257,C,0.011755838874902325
S290,C,0.011630856628581925
S006,C,0.01159848999830939
S103,C,0.011479332040905023
S297,C,0.011141639491985022
S223,C,0.011111964481005475
S100,C,0.011107835214834461
S192,C,0.01057495917252533
S044,C,0.010459498252896594
S161,C,0.01032928623436417
S063,C,0.010110026191926965
S059,C,0.00989748132166564
S262,C,0.00983260811666855
S234,C,0.009697289234488956
S231,C,0.009577108094260128
S382,C,0.008748560271305477
S183,C,0.008678152812060668
S212,C,0.008534707241184233
S277,C,0.008311775613437749
S343,C,0.00817977969124265
S034,C,0.008129185259875648
S241,C,0.007778386841322055
S162,C,0.007257555027747506
